,id,type,subtype,price,Transaction Type,zip,KitchenType,constructionYear,Building condition,energy_heatingType,Energy Consumption Level,bedroom_count,Land surface,Attic Exists,Basement Exists,Garden surface,Outdoor terrace exists,Specificities SME office exists,Wellness Equipment Swimming Pool,Parking parking Space Count indoor,Parking SpaceCount outdoor,Condition is Newly Built,date
6428,10125491,apartment,apartment,249000,forsale,1090,installed,1960,,gas,189,2,,,true,,true,,,1,,,10/18/22
6429,10058153,apartment,apartment,249000,forsale,8380,installed,2003,asnew,,204,2,,,,,true,,,,,,10/18/22
6430,10075498,apartment,apartment,249000,forsale,8800,,2005,good,gas,115,2,,,,8,,,,1,,,10/18/22
6431,9855105,apartment,apartment,249500,forsale,9290,installed,1980,justrenovated,gas,301,3,,,,,true,,,,,,10/18/22
6432,10122132,apartment,groundfloor,250000,forsale,1410,installed,2007,asnew,gas,382,2,,,,191,,,,1,,,10/18/22
6433,10069730,apartment,groundfloor,250000,forsale,2610,installed,1958,good,gas,263,1,,,true,156,true,,,,,,10/18/22
6434,9866054,apartment,apartment,255000,forsale,5590,usasemiequipped,,good,fueloil,119,4,,,,,true,,,,3,,10/18/22
6435,10047129,apartment,apartment,259000,forsale,1020,usahyperequipped,1962,good,gas,464,2,,,true,,true,,,1,,,10/18/22
6436,10004525,apartment,apartment,259000,forsale,4910,usahyperequipped,,good,pellet,38,3,,,,,true,,,,2,,10/18/22
6437,10023567,apartment,duplex,259000,forsale,5537,installed,1938,asnew,fueloil,247,2,,,true,,true,,,,1,,10/18/22
6438,10126993,apartment,apartment,259000,forsale,8400,installed,1990,,electric,423,2,,,,,true,,,,,,10/18/22
6439,9872981,apartment,apartment,265000,forsale,1410,notinstalled,1980,torenovate,gas,141,3,,,,,true,,,1,1,,10/18/22
6440,10103860,apartment,apartment,269000,forsale,9950,installed,2010,asnew,,111.36,2,,,,,true,,,,,,10/18/22
6441,9987545,apartment,duplex,270000,forsale,1861,installed,2009,asnew,gas,160,2,,,,,true,,,1,,,10/18/22
6442,9932922,apartment,apartment,275000,forsale,1140,,1990,,electric,278,2,,,true,,true,,,,,,10/18/22
6443,10066825,apartment,apartment,279000,forsale,2610,installed,,asnew,gas,109,2,,,,,true,,,1,1,,10/18/22
6444,10085103,apartment,apartment,280000,forsale,9050,,1970,good,,186,2,,,true,,true,,,1,,,10/18/22
6445,10054052,apartment,apartment,280000,forsale,9230,usainstalled,1960,asnew,gas,293,2,,,,,true,,,,1,,10/18/22
6446,10121457,apartment,apartment,285000,forsale,1000,hyperequipped,2008,asnew,gas,114,2,,,true,,true,,,1,,,10/18/22
6447,10112702,apartment,groundfloor,285000,forsale,3600,usahyperequipped,2009,asnew,gas,283,2,,,,,true,,,,1,,10/18/22
6448,9818432,apartment,apartment,285000,forsale,4287,installed,2015,asnew,gas,115,3,,,,,true,,,,,,10/18/22
6449,10106657,apartment,apartment,285000,forsale,7000,semiequipped,,tobedoneup,gas,132,5,,,true,,,,,3,3,,10/18/22
6450,10071789,apartment,apartment,289900,forsale,2650,installed,,justrenovated,gas,90,2,,,,,true,,,1,1,,10/18/22
6451,10029253,apartment,duplex,290000,forsale,1080,hyperequipped,1950,asnew,,242,2,,,true,,true,true,,,,,10/18/22
6452,10158182,house,house,240000,forsale,5300,installed,,justrenovated,fueloil,299,2,300,true,true,,true,true,,1,2,,10/18/22
6453,9625357,house,house,131000,forsale,2550,notinstalled,1930,,gas,371,3,1664,,true,1100,true,,,1,,,10/18/22
6454,10158172,apartment,apartment,260000,forsale,8870,installed,2020,good,gas,47,2,,,,,true,,,,,,10/18/22
6455,10158154,house,house,290000,forsale,7900,installed,2021,,gas,,3,515,true,,,,,,,2,1,10/18/22
6456,10158153,house,bungalow,445000,forsale,1410,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,10/18/22
6457,10158149,apartment,flatstudio,59000,forsale,4000,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,10/18/22
6458,9641565,house,house,184000,forsale,2550,,,good,gas,,5,155,,true,,true,,,,1,,10/18/22
6459,10121293,house,house,275000,forsale,1420,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,10/18/22
6460,10064752,apartment,penthouse,290000,forsale,1300,usahyperequipped,2019,asnew,gas,86,2,,,,,true,,,1,1,,10/18/22
6461,10066800,apartment,penthouse,290000,forsale,1301,usahyperequipped,2019,asnew,gas,86,2,,,,,true,,,1,1,,10/18/22
6462,10106526,apartment,apartment,290000,forsale,1780,usainstalled,1990,,gas,116,2,,,true,,true,,,,,,10/18/22
6463,10016161,apartment,apartment,295000,forsale,1000,usainstalled,1991,good,gas,242,1,,,true,,true,,,1,,,10/18/22
6464,10123652,apartment,apartment,295000,forsale,1300,installed,,,gas,,1,,,,,true,,,1,,,10/18/22
6465,9947801,apartment,duplex,295000,forsale,8370,,2019,,gas,,1,,,,,true,,,,,,10/18/22
6466,10110468,apartment,apartment,295000,forsale,9000,,1968,torenovate,gas,197,2,,,true,,true,,,,,,10/18/22
6467,10086819,apartment,apartment,295000,forsale,9000,installed,1975,justrenovated,gas,263,2,,,,60,true,true,,,,,10/18/22
6468,10040856,apartment,apartment,297000,forsale,8400,,2004,asnew,gas,141,2,,,true,,true,,,,1,,10/18/22
6469,9975984,apartment,groundfloor,299000,forsale,1800,usainstalled,,good,gas,254,2,,,true,,true,,,1,,,10/18/22
6470,10111186,apartment,groundfloor,299000,forsale,2610,installed,1994,asnew,gas,316,3,,,true,180,true,,,1,,,10/18/22
6471,9744646,apartment,apartment,299000,forsale,4000,installed,1956,good,gas,166,2,,,true,,true,true,,,,,10/18/22
6472,9985823,apartment,apartment,299000,forsale,5310,installed,2009,good,electric,227,3,,,,800,true,true,,,1,,10/18/22
6473,10125598,apartment,apartment,299000,forsale,8620,,2001,asnew,,264,2,,,true,,true,,,,,,10/18/22
6474,9970496,apartment,apartment,299500,forsale,1030,hyperequipped,2014,asnew,gas,144,2,,,true,,true,,,1,,,10/18/22
6475,10085212,apartment,penthouse,300000,forsale,1853,,1989,,,208,3,,,true,,true,true,,1,,,10/18/22
6476,10074743,apartment,duplex,300000,forsale,4000,notinstalled,1961,good,gas,161,4,,,true,,true,true,,1,,,10/18/22
6477,10096409,apartment,apartment,300000,forsale,8300,installed,1975,torenovate,gas,166,1,,,true,,,,,1,,,10/18/22
6478,9978520,apartment,apartment,300000,forsale,8370,installed,1967,good,gas,172,2,,,true,,true,,,1,,,10/18/22
6479,9898820,apartment,apartment,300000,forsale,8380,hyperequipped,2004,,electric,251,3,,,true,,true,,,1,1,,10/18/22
6480,10035867,apartment,apartment,300000,forsale,8620,installed,2006,good,,251,3,,,,,true,,,,,,10/18/22
6481,10085466,apartment,penthouse,310000,forsale,9500,installed,2017,asnew,gas,88,2,,,,,true,,,1,,,10/18/22
6482,10094972,apartment,apartment,314000,forsale,8800,installed,2006,good,gas,113,3,,,,6,true,,,1,,,10/18/22
6483,9917963,apartment,duplex,315000,forsale,8370,,2016,asnew,,78,2,,,,,true,,,,,,10/18/22
6484,10096504,apartment,apartment,320000,forsale,1170,usahyperequipped,1958,asnew,gas,564,1,,,,,true,,,,,,10/18/22
6485,10080871,apartment,duplex,325000,forsale,1180,installed,,good,gas,324,2,,,true,,,true,,,1,,10/18/22
6486,10089991,apartment,apartment,325000,forsale,2000,usainstalled,1937,,gas,255,3,,,true,,true,,,,,,10/18/22
6487,10109509,apartment,apartment,325000,forsale,2018,semiequipped,1936,,gas,251,3,,,true,,true,,,,,,10/18/22
6488,10016745,apartment,apartment,325000,forsale,8340,,2016,asnew,,114,2,,,,,,,,,1,,10/18/22
6489,9974126,apartment,apartment,329000,forsale,1090,installed,2008,asnew,gas,111,3,,,true,,true,,,,,,10/18/22
6490,10158182,house,house,240000,forsale,5300,installed,,justrenovated,fueloil,299,2,300,true,true,,true,true,,1,2,,10/18/22
6491,9625357,house,house,131000,forsale,2550,notinstalled,1930,,gas,371,3,1664,,true,1100,true,,,1,,,10/18/22
6492,10158172,apartment,apartment,260000,forsale,8870,installed,2020,good,gas,47,2,,,,,true,,,,,,10/18/22
6493,10158154,house,house,290000,forsale,7900,installed,2021,,gas,,3,515,true,,,,,,,2,1,10/18/22
6494,10158153,house,bungalow,445000,forsale,1410,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,10/18/22
6495,10158149,apartment,flatstudio,59000,forsale,4000,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,10/18/22
6496,9641565,house,house,184000,forsale,2550,,,good,gas,,5,155,,true,,true,,,,1,,10/18/22
6497,10121293,house,house,275000,forsale,1420,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,10/18/22
6498,9837803,apartment,loft,330000,forsale,1030,usasemiequipped,,good,gas,387,1,,,true,,true,true,,,,,10/18/22
6499,10064101,apartment,apartment,330000,forsale,1300,usahyperequipped,2019,asnew,gas,77,2,,,,500,true,,,1,1,,10/18/22
6500,10064751,apartment,apartment,330000,forsale,1301,usahyperequipped,2019,asnew,gas,77,2,,,,500,true,,,1,1,,10/18/22
6501,10129924,apartment,apartment,335000,forsale,8370,,1987,asnew,,112,2,,,,,true,,,,,,10/18/22
6502,10117409,apartment,groundfloor,339000,forsale,1150,installed,1972,tobedoneup,fueloil,425,2,,,true,,,,,,,,10/18/22
6503,10058257,apartment,apartment,339000,forsale,8300,installed,1995,asnew,electric,290,1,,,true,,,,,1,,,10/18/22
6504,10106549,apartment,apartment,340000,forsale,8400,hyperequipped,2010,asnew,gas,73,2,,,true,,true,,,,,,10/18/22
6505,10093467,apartment,flatstudio,340000,forsale,8400,installed,1958,asnew,gas,116,2,,,,,,,,,,,10/18/22
6506,10007182,apartment,apartment,345000,forsale,9000,,1965,asnew,,192,2,,,,,true,,,,,,10/18/22
6507,10080475,apartment,apartment,348000,forsale,2200,hyperequipped,2001,asnew,gas,115,3,,,true,,true,true,,2,3,,10/18/22
6508,10120317,apartment,apartment,349000,forsale,1050,,1964,asnew,,331,3,,,,,true,true,,,,,10/18/22
6509,10057215,apartment,apartment,349000,forsale,8370,,1970,asnew,,131,2,,,true,,,,,,,,10/18/22
6510,10102807,apartment,duplex,350000,forsale,1040,installed,1956,good,fueloil,390,2,,,true,100,true,true,,,,,10/18/22
6511,10068857,apartment,apartment,350000,forsale,1090,installed,,asnew,gas,137,3,,,true,,true,,,2,2,,10/18/22
6512,10057631,apartment,apartment,350000,forsale,1200,usainstalled,2015,asnew,gas,78,2,,,true,,true,,,,1,,10/18/22
6513,10065271,apartment,apartment,350000,forsale,3960,,1960,good,gas,337,3,,,,,,true,,,,,10/18/22
6514,10079656,apartment,loft,350000,forsale,4031,installed,,tobedoneup,gas,367,2,,,,,true,true,,1,,,10/18/22
6515,9947807,apartment,duplex,355000,forsale,8370,,2019,,gas,,2,,,,,true,,,,,,10/18/22
6516,10085032,apartment,triplex,359000,forsale,7500,usainstalled,2008,asnew,gas,303,3,,,true,,,true,,1,1,,10/18/22
6517,10051173,apartment,apartment,360000,forsale,1160,hyperequipped,1990,good,gas,107,2,,,true,,true,,,1,,,10/18/22
6518,10111980,apartment,apartment,360000,forsale,3000,installed,1997,asnew,gas,153,2,,,true,,true,,,,,,10/18/22
6519,9947808,apartment,duplex,365000,forsale,8370,,2019,,gas,,2,,,,,true,,,,,,10/18/22
6520,10104934,apartment,apartment,380000,forsale,4000,hyperequipped,,good,gas,170,2,,,true,,true,,,,,,10/18/22
6521,9991724,apartment,apartment,385000,forsale,1410,installed,1980,good,gas,120,2,,,true,,true,,,1,,,10/18/22
6522,9947810,apartment,duplex,385000,forsale,8370,,2019,,gas,,2,,,,,true,,,,,,10/18/22
6523,9332792,apartment,apartment,385000,forsale,8430,installed,2004,asnew,electric,205,2,,,true,,true,,,,,,10/18/22
6524,9975218,apartment,apartment,385000,forsale,8490,installed,,good,gas,181,2,,,,800,true,,,1,,,10/18/22
6525,9652110,apartment,apartment,389000,forsale,1420,usahyperequipped,2022,asnew,gas,,2,,,true,112,true,,,2,2,,10/18/22
6526,10120900,apartment,triplex,389000,forsale,1785,hyperequipped,2005,asnew,gas,108,3,,,,,true,,,,,,10/18/22
6527,10097040,apartment,apartment,389000,forsale,2630,hyperequipped,1997,,gas,175,2,,,,,true,,,,,,10/18/22
6528,10158182,house,house,240000,forsale,5300,installed,,justrenovated,fueloil,299,2,300,true,true,,true,true,,1,2,,10/18/22
6529,9625357,house,house,131000,forsale,2550,notinstalled,1930,,gas,371,3,1664,,true,1100,true,,,1,,,10/18/22
6530,10158172,apartment,apartment,260000,forsale,8870,installed,2020,good,gas,47,2,,,,,true,,,,,,10/18/22
6531,10158154,house,house,290000,forsale,7900,installed,2021,,gas,,3,515,true,,,,,,,2,1,10/18/22
6532,10158153,house,bungalow,445000,forsale,1410,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,10/18/22
6533,10158149,apartment,flatstudio,59000,forsale,4000,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,10/18/22
6534,9641565,house,house,184000,forsale,2550,,,good,gas,,5,155,,true,,true,,,,1,,10/18/22
6535,10121293,house,house,275000,forsale,1420,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,10/18/22
6536,10119050,apartment,apartment,395000,forsale,3000,installed,1989,good,electric,209,2,,,,,,,,,,,10/18/22
6537,9996182,apartment,duplex,395000,forsale,3000,installed,1990,good,gas,192,2,,,,,,,,,,,10/18/22
6538,10112013,apartment,apartment,395000,forsale,8300,usahyperequipped,1966,justrenovated,,137,1,,,true,,,,,,,,10/18/22
6539,10123285,apartment,apartment,395000,forsale,9000,,1971,asnew,,143,2,,,true,,,,,,,,10/18/22
6540,10116930,apartment,apartment,395000,forsale,9000,,1964,asnew,,119,3,,,true,,true,,,,,,10/18/22
6541,10119966,apartment,apartment,398000,forsale,3360,usahyperequipped,2015,asnew,gas,121,2,,,true,,true,,,2,2,,10/18/22
6542,9826670,apartment,apartment,399000,forsale,2018,installed,,asnew,gas,231,2,,,true,,true,,,,,,10/18/22
6543,10117641,apartment,apartment,399000,forsale,9300,,2023,good,,,2,,,,,true,,,,,,10/18/22
6544,10112694,apartment,apartment,430000,forsale,1180,installed,,,gas,,2,,,true,,,,,,,,10/18/22
6545,10119388,apartment,apartment,435000,forsale,9000,,1970,asnew,,211,2,,,,,true,,,,,,10/18/22
6546,10024880,apartment,groundfloor,449000,forsale,1040,hyperequipped,1958,asnew,,393,2,,,,55,true,,,1,2,,10/18/22
6547,10058235,apartment,apartment,449000,forsale,8300,installed,1964,asnew,gas,226,1,,,true,,,,,,,,10/18/22
6548,10002726,apartment,apartment,449000,forsale,9000,,1848,asnew,,202,3,,,,,,,,,,,10/18/22
6549,9932749,apartment,duplex,449000,forsale,9000,installed,1918,good,gas,198,2,,,true,,,,,,,,10/18/22
6550,10012180,apartment,apartment,450000,forsale,1050,notinstalled,1950,,gas,135,3,,,true,,true,,,,,,10/18/22
6551,9828745,apartment,apartment,465000,forsale,8370,,1978,justrenovated,,173,2,,,,,true,,,,1,,10/18/22
6552,10073915,apartment,apartment,495000,forsale,2018,,1961,asnew,gas,149,3,,,,,true,,,,1,,10/18/22
6553,10129682,apartment,apartment,495000,forsale,8430,installed,,asnew,gas,131,2,,,,,,,,,,,10/18/22
6554,10078003,apartment,apartment,498000,forsale,3111,installed,2010,asnew,gas,123,2,,,,,true,true,,,,,10/18/22
6555,7675486,apartment,apartment,499000,forsale,7700,semiequipped,,tobedoneup,gas,345,5,,,,,true,true,,,,,10/18/22
6556,9244810,apartment,apartment,525000,forsale,1332,usainstalled,2012,asnew,gas,117,3,,,true,,true,,,,2,,10/18/22
6557,10049615,apartment,apartment,548000,forsale,1050,installed,1952,,gas,272,3,,,true,104,,,,,,,10/18/22
6558,9948806,apartment,duplex,549000,forsale,2000,hyperequipped,,asnew,gas,140,2,,,true,,true,true,,2,2,,10/18/22
6559,9935856,apartment,apartment,555000,forsale,1050,installed,1957,asnew,fueloil,286,2,,,,,true,,,,,,10/18/22
6560,9772173,apartment,groundfloor,565000,forsale,8500,installed,2009,asnew,gas,166,2,,,,,,,,,,,10/18/22
6561,10094054,apartment,apartment,575000,forsale,8300,installed,1980,justrenovated,gas,113,2,,,,,,,,,,,10/18/22
6562,10114518,apartment,penthouse,585000,forsale,3000,installed,,asnew,gas,220,2,,,true,,true,true,,1,,,10/18/22
6563,10003248,apartment,apartment,595000,forsale,1150,notinstalled,1956,torenovate,gas,461,4,,,true,,true,true,,,1,,10/18/22
6564,9955198,apartment,apartment,595000,forsale,9000,installed,,asnew,gas,289,2,,,,,true,,,,1,,10/18/22
6565,10084586,apartment,apartment,615000,forsale,9000,installed,,good,gas,260,2,,,,,true,,,,,,10/18/22
6566,10158182,house,house,240000,forsale,5300,installed,,justrenovated,fueloil,299,2,300,true,true,,true,true,,1,2,,10/18/22
6567,9625357,house,house,131000,forsale,2550,notinstalled,1930,,gas,371,3,1664,,true,1100,true,,,1,,,10/18/22
6568,10158172,apartment,apartment,260000,forsale,8870,installed,2020,good,gas,47,2,,,,,true,,,,,,10/18/22
6569,10158154,house,house,290000,forsale,7900,installed,2021,,gas,,3,515,true,,,,,,,2,1,10/18/22
6570,10158153,house,bungalow,445000,forsale,1410,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,10/18/22
6571,10158149,apartment,flatstudio,59000,forsale,4000,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,10/18/22
6572,9641565,house,house,184000,forsale,2550,,,good,gas,,5,155,,true,,true,,,,1,,10/18/22
6573,10121293,house,house,275000,forsale,1420,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,10/18/22
6574,10058245,apartment,apartment,625000,forsale,8300,usainstalled,2001,asnew,gas,84,2,,,true,,true,,,,,,10/18/22
6575,10061062,apartment,apartment,629000,forsale,8300,,1976,justrenovated,,113,3,,,,,,,,,,,10/18/22
6576,10027836,apartment,duplex,630000,forsale,1410,usahyperequipped,1969,asnew,gas,195,3,,,true,400,true,,,2,2,,10/18/22
6577,10107874,apartment,apartment,650000,forsale,1180,installed,2007,asnew,,349,3,,,,,true,,,,,,10/18/22
6578,10107837,apartment,apartment,650000,forsale,1180,installed,2007,asnew,,349,3,,,,,true,,,,,,10/18/22
6579,9784182,apartment,apartment,650000,forsale,1200,installed,1980,good,,125,5,,,true,,true,,,,,,10/18/22
6580,10062537,apartment,apartment,659000,forsale,9000,installed,1979,asnew,gas,182,3,,,,,,,,1,,,10/18/22
6581,10058262,apartment,apartment,669000,forsale,8300,installed,1967,asnew,gas,169,3,,,,,true,,,,,,10/18/22
6582,10007858,apartment,apartment,675000,forsale,8400,hyperequipped,1964,,gas,148,3,,,true,,true,,,,,,10/18/22
6583,10002725,apartment,apartment,675000,forsale,9000,installed,1884,asnew,gas,160,5,,,,,true,,,,1,,10/18/22
6584,10063835,apartment,apartment,690000,forsale,1180,hyperequipped,2016,asnew,gas,58,3,,,true,,true,,,1,,,10/18/22
6585,9325783,apartment,penthouse,690000,forsale,7050,usahyperequipped,,good,,187,3,,,true,,true,,,3,,,10/18/22
6586,9946229,apartment,apartment,695000,forsale,1050,usahyperequipped,2021,asnew,gas,,2,,,true,,true,,,7,,,10/18/22
6587,9939034,apartment,apartment,695000,forsale,1050,usahyperequipped,,asnew,,110,1,,,,,true,,,1,,,10/18/22
6588,9924301,apartment,apartment,725000,forsale,1160,hyperequipped,,asnew,gas,213,2,,,true,,true,true,,,,,10/18/22
6589,10025166,apartment,duplex,730000,forsale,1180,semiequipped,1997,good,,213,3,,,true,,,true,true,1,1,,10/18/22
6590,10016315,apartment,apartment,790000,forsale,1050,usahyperequipped,2013,good,gas,150,4,,,true,100,true,,,,1,,10/18/22
6591,10078000,apartment,apartment,790000,forsale,8300,installed,1966,asnew,gas,105,1,,,,,true,,,1,,,10/18/22
6592,9194880,apartment,apartment,799000,forsale,4000,hyperequipped,,asnew,gas,127,4,,,true,,true,true,,1,1,,10/18/22
6593,9638764,apartment,apartment,800000,forsale,1050,,1954,asnew,fueloil,,3,,,,,true,,,1,,,10/18/22
6594,10042161,apartment,apartment,850000,forsale,1180,installed,2002,,gas,150,3,,,true,,true,true,,2,,,10/18/22
6595,9930825,apartment,apartment,895000,forsale,8300,hyperequipped,2017,asnew,gas,92,3,,,true,,true,,,,,,10/18/22
6596,9591039,apartment,apartment,895000,forsale,8300,hyperequipped,2017,asnew,gas,92,3,,,true,,true,,,,,,10/18/22
6597,10058686,apartment,apartment,930000,forsale,8300,usahyperequipped,1977,justrenovated,fueloil,162,2,,,true,,,,,,,,10/18/22
6598,9462597,apartment,apartment,940000,forsale,8300,,1971,justrenovated,,153,2,,,,,,,,,,,10/18/22
6599,9931650,apartment,penthouse,950000,forsale,1080,usahyperequipped,2015,asnew,gas,199,3,,,true,,true,,,2,,,10/18/22
6600,10020821,apartment,apartment,995000,forsale,8300,usahyperequipped,1999,justrenovated,gas,112,2,,,true,,true,,,,,,10/18/22
6601,10126240,apartment,apartment,1195000,forsale,8300,usahyperequipped,1985,asnew,gas,104,2,,,,,true,,,,,,10/18/22
6602,10028694,apartment,apartment,1195000,forsale,8300,,1981,asnew,,84,3,,,,,true,,,,,,10/18/22
6603,9907315,apartment,apartment,1350000,forsale,1000,hyperequipped,1951,torenovate,,250,5,,,true,1200,true,,,2,3,,10/18/22
6604,10158182,house,house,240000,forsale,5300,installed,,justrenovated,fueloil,299,2,300,true,true,,true,true,,1,2,,10/18/22
6605,9625357,house,house,131000,forsale,2550,notinstalled,1930,,gas,371,3,1664,,true,1100,true,,,1,,,10/18/22
6606,10158172,apartment,apartment,260000,forsale,8870,installed,2020,good,gas,47,2,,,,,true,,,,,,10/18/22
6607,10158154,house,house,290000,forsale,7900,installed,2021,,gas,,3,515,true,,,,,,,2,1,10/18/22
6608,10158153,house,bungalow,445000,forsale,1410,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,10/18/22
6609,10158149,apartment,flatstudio,59000,forsale,4000,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,10/18/22
6610,9641565,house,house,184000,forsale,2550,,,good,gas,,5,155,,true,,true,,,,1,,10/18/22
6611,10121293,house,house,275000,forsale,1420,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,10/18/22
6612,9866343,apartment,penthouse,1395000,forsale,2000,hyperequipped,,asnew,gas,,3,,,true,,true,,,,,,10/18/22
6613,9873764,apartment,apartment,1495000,forsale,8300,usahyperequipped,1967,justrenovated,,244,3,,,,,,,,,,,10/18/22
6614,9338572,apartment,apartment,1695000,forsale,1180,hyperequipped,2022,asnew,gas,55,3,,,true,674,true,,,,1,,10/18/22
6615,9867896,apartment,penthouse,1995000,forsale,1180,hyperequipped,,asnew,gas,108,3,,,true,,true,,,2,2,,10/18/22
6616,10023448,apartment,duplex,2125000,forsale,1050,hyperequipped,1960,asnew,gas,207,4,,,true,,true,,,2,2,,10/18/22
6617,9891855,apartment,duplex,2490000,forsale,1050,hyperequipped,1960,asnew,gas,211,5,,true,true,60,true,true,,2,2,,10/18/22
6618,10154653,apartmentgroup,apartmentgroup,182000-390000,forsale,9340,,,,,,,,,,,,,,,,1,10/18/22
6619,10155045,apartmentgroup,apartmentgroup,242295-512980,forsale,2570,,,,,,,,,,,,,,,,1,10/18/22
6620,10155023,apartmentgroup,apartmentgroup,245000-578500,forsale,2580,,,,,,,,,,,,,,,,1,10/18/22
6621,9889176,apartmentgroup,apartmentgroup,299000-430000,forsale,2140,,,,,,,,,,,,,,11,11,1,10/18/22
6622,10154860,apartmentgroup,apartmentgroup,299500-584500,forsale,2801,,,,,,,,,,,,,,,,1,10/18/22
